"Facility Name","Facility ID","NPI","City/Town","State","ZIP Code","Year","ASC-1 Rate","ASC-1 Footnote","ASC-2 Rate","ASC-2 Footnote","ASC-3 Rate","ASC-3 Footnote","ASC-4 Rate","ASC-4 Footnote","ASC-9 Rate","ASC-9 Footnote","ASC-11 Rate","ASC-11 Footnote","ASC-12 Total Cases","ASC-12 Performance Category","ASC-12 RSHV Rate","ASC-12 Interval Lower Limit","ASC-12 Interval Upper Limit","ASC-12 Footnote","ASC-13 Rate","ASC-13 Footnote","ASC-14 Rate","ASC-14 Footnote","ASC-17 Total Cases","ASC-17 Performance Category","ASC-17 RSHV Rate","ASC-17 Interval Lower Limit","ASC-17 Interval Upper Limit","ASC-17 Footnote","ASC-18 Total Cases","ASC-18 Performance Category","ASC-18 RSHV Rate","ASC-18 Interval Lower Limit","ASC-18 Interval Upper Limit","ASC-18 Footnote","ASC-19 Total Cases","ASC-19 Performance Category","ASC-19 RSHV Rate","ASC-19 Interval Lower Limit","ASC-19 Interval Upper Limit","ASC-19 Footnote","ASC-20 Sample","ASC-20 Rate","ASC-20 Footnote"
SURGCENTER GILBERT,03C0001355,1831530781,GILBERT,AZ,85297,2023,N/A,5,0.16,,N/A,5,0.65,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,373,No Different Than the National Rate,2.2,1.5,3.2,,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
SURGCENTER GILBERT,03C0001355,1831530781,GILBERT,AZ,85297,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,51,100,
MON HEALTH CENTER FOR OUTPATIENT SURGERY,51C0001016,1831545904,MORGANTOWN,WV,26505,2023,0,,0,,0,,0.08,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,100,,N/A,5,386,No Different Than the National Rate,2,1.4,2.9,,N/A,N/A,N/A,N/A,N/A,5,29,No Different than expected,1,0.5,1.8,,,N/A,5
MON HEALTH CENTER FOR OUTPATIENT SURGERY,51C0001016,1831545904,MORGANTOWN,WV,26505,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,46,87.7,
INOV8 SURGICAL,45C0001685,1831551266,HOUSTON,TX,77043,2023,N/A,5,N/A,5,N/A,5,0.05,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,100,,N/A,5,450,No Different Than the National Rate,2.2,1.6,3,,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
INOV8 SURGICAL,45C0001685,1831551266,HOUSTON,TX,77043,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,65,100,
ADVANCED SURGERY CENTER PERIMETER,11C0001278,1831576891,ATLANTA,GA,30342,2023,0,,0,,0,,0.05,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,100,,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,100,No Different than expected,0.9,0.6,1.6,,,N/A,5
ADVANCED SURGERY CENTER PERIMETER,11C0001278,1831576891,ATLANTA,GA,30342,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,80,100,
RIVER VIEW SURGERY CENTER,13C0001079,1831636752,TWIN FALLS,ID,83301,2023,0,,0,,0,,0,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,1,0.14,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
RIVER VIEW SURGERY CENTER,13C0001079,1831636752,TWIN FALLS,ID,83301,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,30,90,
UNION CITY SURGERY CENTER,44C0001193,1831637875,UNION CITY,TN,38261,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,100,,N/A,5,187,No Different Than the National Rate,1.7,1.2,2.6,,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
UNION CITY SURGERY CENTER,44C0001193,1831637875,UNION CITY,TN,38261,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,29,100,
WAXAHACHIE SURGERY CENTER,45C0001401,1831665983,WAXAHACHIE,TX,75165,2023,N/A,5,N/A,5,N/A,5,0.06,,N/A,5,100,,N/A,N/A,N/A,N/A,N/A,5,N/A,5,0.06,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
WAXAHACHIE SURGERY CENTER,45C0001401,1831665983,WAXAHACHIE,TX,75165,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,11,100,
CASTLE ROCK SURGICENTER LLC,06C0001166,1831686674,CASTLE ROCK,CO,80109,2023,0.05,,0,,0,,0.2,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,99.16,,N/A,5,280,No Different Than the National Rate,2,1.3,2.9,,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
CASTLE ROCK SURGICENTER LLC,06C0001166,1831686674,CASTLE ROCK,CO,80109,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,161,91.7,
SOUTHEASTERN SURGICAL LLC DBA RIVERFRONT SURGERY CENTER,44C0001209,1831766955,CHATTANOOGA,TN,37402,2023,0.06,,0.06,,0,,0.28,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,96.86,,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
SOUTHEASTERN SURGICAL LLC DBA RIVERFRONT SURGERY CENTER,44C0001209,1831766955,CHATTANOOGA,TN,37402,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,39,69.2,
CALIFORNIA MEDICAL SURGERY CENTER LLC,05C0002281,1831794049,SAN LUIS OBISPO,CA,93401,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,0.52,,41,No Different Than the National Rate,2.1,1.3,3.4,,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
CALIFORNIA MEDICAL SURGERY CENTER LLC,05C0002281,1831794049,SAN LUIS OBISPO,CA,93401,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,23,73.9,
OPHTHALMIC SURGERY CENTER LLC,18C0001057,1831846369,FRANKFORT,KY,40601,2023,0,,0,,0,,0,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,0,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
OPHTHALMIC SURGERY CENTER LLC,18C0001057,1831846369,FRANKFORT,KY,40601,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,19,84.5,
NORTH SHORE SURGICENTER,33C0001017,1841213923,SMITHTOWN,NY,11787,2023,0,,0.04,,0,,0.11,,N/A,5,N/A,5,539,No Different Than the National Rate,9,6.4,12.7,,100,,N/A,5,512,No Different Than the National Rate,1.9,1.3,2.9,,N/A,N/A,N/A,N/A,N/A,5,43,No Different than expected,1.1,0.6,2.2,,,N/A,5
NORTH SHORE SURGICENTER,33C0001017,1841213923,SMITHTOWN,NY,11787,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,96,100,
DAY OP CENTER OF LONG ISLAND INC,33C0001019,1841222353,MINEOLA,NY,11501,2023,0,,0,,0,,0.38,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,100,,0.79,,63,No Different Than the National Rate,2.1,1.3,3.3,,207,No Different Than the National Rate,5.7,4,8.1,,92,No Different than expected,1,0.6,1.8,,,N/A,5
DAY OP CENTER OF LONG ISLAND INC,33C0001019,1841222353,MINEOLA,NY,11501,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,44,77,
NAPLES EYE SURGERY CENTER,10C0001425,1841226552,NAPLES,FL,34109,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,36.63,,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
NAPLES EYE SURGERY CENTER,10C0001425,1841226552,NAPLES,FL,34109,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,23,35.7,
ADVANCED MEDICAL SURGERY CENTER A MEDICAL CORPORATION,05C0001705,1841229705,SALINAS,CA,93901,2023,0,,0,,0,,1.14,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,100,,N/A,5,N/A,N/A,N/A,N/A,N/A,5,396,No Different Than the National Rate,5.6,4.1,7.6,,N/A,N/A,N/A,N/A,N/A,7,,N/A,5
ADVANCED MEDICAL SURGERY CENTER A MEDICAL CORPORATION,05C0001705,1841229705,SALINAS,CA,93901,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,25,92,
NORTH HAVEN SURGERY CENTER LLC,07C0001048,1841231792,NORTH HAVEN,CT,6473,2023,0,,0,,0,,0.17,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,0,,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,7,54,No Different than expected,0.8,0.5,1.4,,,N/A,5
NORTH HAVEN SURGERY CENTER LLC,07C0001048,1841231792,NORTH HAVEN,CT,6473,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,74,96,
HINSDALE SURGICAL CENTER,14C0001007,1841234150,HINSDALE,IL,60521,2023,N/A,5,N/A,5,N/A,5,0.09,,85.71,,N/A,5,183,No Different Than the National Rate,9.9,6.9,14.3,,99.45,,0.39,,102,No Different Than the National Rate,2.6,1.7,4.1,,N/A,N/A,N/A,N/A,N/A,5,101,No Different than expected,0.9,0.5,1.6,,,N/A,5
HINSDALE SURGICAL CENTER,14C0001007,1841234150,HINSDALE,IL,60521,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,110,89.1,
ST AUGUSTINE ENDOSCOPY CENTER LLC,10C0001089,1841251501,SAINT AUGUSTINE,FL,32086,2023,0.01,,0.01,,0,,0.22,,91.67,,N/A,5,3725,No Different Than the National Rate,9.4,7.5,11.9,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
ST AUGUSTINE ENDOSCOPY CENTER LLC,10C0001089,1841251501,SAINT AUGUSTINE,FL,32086,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,87,91.6,
PAOLI SURGERY CENTER LP,39C0001053,1841255718,PAOLI,PA,19301,2023,0,,0,,0,,0,,93.4,,0,,34,No Different Than the National Rate,10.2,6.9,14.8,,99.3,,0,,183,No Different Than the National Rate,1.9,1.2,3,,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,406,No Different than expected,1.1,0.7,1.6,,,N/A,5
PAOLI SURGERY CENTER LP,39C0001053,1841255718,PAOLI,PA,19301,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,129,99.2,
DUBUQUE ENDOSCOPY CENTER LC,16C0001020,1841255775,DUBUQUE,IA,52001,2023,N/A,5,0.15,,0,,0,,100,,N/A,5,754,No Different Than the National Rate,9.6,6.8,13.7,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
DUBUQUE ENDOSCOPY CENTER LC,16C0001020,1841255775,DUBUQUE,IA,52001,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,13,100,
NEW ENGLAND PAIN CARE,22C0001040,1841256302,PEABODY,MA,1960,2023,N/A,5,N/A,5,N/A,5,0.04,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
NEW ENGLAND PAIN CARE,22C0001040,1841256302,PEABODY,MA,1960,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,9,N/A,1
ALTA ROSE SURGERY CENTER,29C0001058,1841259611,LAS VEGAS,NV,89106,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,0.64,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
ALTA ROSE SURGERY CENTER,29C0001058,1841259611,LAS VEGAS,NV,89106,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,4,N/A,1
ENT FACIAL SURGERY CENTER,05C0001199,1841259694,FRESNO,CA,93720,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,56,No Different than expected,1,0.6,1.8,,,N/A,5
ENT FACIAL SURGERY CENTER,05C0001199,1841259694,FRESNO,CA,93720,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
EYECARE CONSULTANTS SURGERY CENTER LLC,15C0001078,1841270675,EVANSVILLE,IN,47708,2023,0,,0,,0,,0,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,0.31,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
EYECARE CONSULTANTS SURGERY CENTER LLC,15C0001078,1841270675,EVANSVILLE,IN,47708,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,23,95.7,
HELENA SURGICENTER LLC,27C0001014,1841275211,HELENA,MT,59601,2023,0,,0.09,,0,,0.09,,85.56,,N/A,5,320,No Different Than the National Rate,10.4,7.1,15,,96.97,,0,,285,No Different Than the National Rate,2.7,1.8,4,,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,72,No Different than expected,1,0.6,1.7,,,N/A,5
HELENA SURGICENTER LLC,27C0001014,1841275211,HELENA,MT,59601,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,79,93.3,
KLEINERT KUTZ SURGERY CENTER,15C0001095,1841284742,NEW ALBANY,IN,47150,2023,0,,0,,0,,0.11,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,99.84,,N/A,5,304,No Different Than the National Rate,2.1,1.4,3.2,,N/A,N/A,N/A,N/A,N/A,5,96,No Different than expected,1.3,0.7,2.2,,,N/A,5
KLEINERT KUTZ SURGERY CENTER,15C0001095,1841284742,NEW ALBANY,IN,47150,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,52,98.1,
SURGERY CENTER OF SOUTHERN OREGON LLC,38C0001024,1841286267,MEDFORD,OR,97504,2023,0,,0.03,,0,,0.1,,84.19,,N/A,5,2779,No Different Than the National Rate,10.9,8.4,14.1,,99.08,,N/A,5,997,No Different Than the National Rate,2.4,1.7,3.2,,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,189,No Different than expected,0.9,0.6,1.5,,,N/A,5
SURGERY CENTER OF SOUTHERN OREGON LLC,38C0001024,1841286267,MEDFORD,OR,97504,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,260,99.4,
CENTRAL FLORIDA EYE INSTITUTE PL,10C0001088,1841290103,OCALA,FL,34474,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,0.39,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
CENTRAL FLORIDA EYE INSTITUTE PL,10C0001088,1841290103,OCALA,FL,34474,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,26,84.8,
DIGESTIVE DISEASE INSTITUTE,39C0001035,1841295201,CAMP HILL,PA,17011,2023,N/A,5,N/A,5,N/A,5,N/A,5,93.75,,N/A,5,1562,No Different Than the National Rate,10.5,7.8,14.2,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
DIGESTIVE DISEASE INSTITUTE,39C0001035,1841295201,CAMP HILL,PA,17011,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,20,93.2,
NORTH TEXAS GI CTR,45C0001294,1841295425,ARLINGTON,TX,76012,2023,0,,0,,0,,4.17,,99.17,,N/A,5,2131,No Different Than the National Rate,10.1,7.7,13.2,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
NORTH TEXAS GI CTR,45C0001294,1841295425,ARLINGTON,TX,76012,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,50,86,
SOUTH GEORGIA ENDOSCOPY CENTER INC,11C0001196,1841304797,WAYCROSS,GA,31501,2023,N/A,5,N/A,5,N/A,5,N/A,5,48.18,,N/A,5,699,No Different Than the National Rate,9.4,6.8,13.2,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SOUTH GEORGIA ENDOSCOPY CENTER INC,11C0001196,1841304797,WAYCROSS,GA,31501,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,4,N/A,1
PACIFIC ENDOSCOPY CENTER,12C0001016,1841316841,PEARL CITY,HI,96782,2023,N/A,5,0.02,,N/A,5,0.03,,88.54,,N/A,5,1620,No Different Than the National Rate,8.9,6.6,12.3,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
PACIFIC ENDOSCOPY CENTER,12C0001016,1841316841,PEARL CITY,HI,96782,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,24,100,
AMBULATORY CENTER FOR AESTHETIC AND RECONSTRUCTIVE SURGERY,21C0001455,1841325214,FREDERICK,MD,21702,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,87,No Different Than the National Rate,2.5,1.6,4,,N/A,N/A,N/A,N/A,N/A,5,214,No Different than expected,1.2,0.7,2,,,N/A,5
AMBULATORY CENTER FOR AESTHETIC AND RECONSTRUCTIVE SURGERY,21C0001455,1841325214,FREDERICK,MD,21702,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
THE SURGERY CENTER OF HUNTSVILLE,01C0001013,1841342789,HUNTSVILLE,AL,35801,2023,0,,0.01,,0,,0.09,,100,,N/A,5,1152,No Different Than the National Rate,8.8,6.4,12.2,,99.42,,0.08,,1667,No Different Than the National Rate,1.7,1.3,2.3,,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,406,No Different than expected,0.8,0.5,1.3,,,N/A,5
THE SURGERY CENTER OF HUNTSVILLE,01C0001013,1841342789,HUNTSVILLE,AL,35801,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,380,71,
RUXTON SURGICENTER LLC,21C0001273,1841347143,TOWSON,MD,21204,2023,0,,0,,0,,0.06,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,100,,N/A,5,672,No Different Than the National Rate,1.8,1.3,2.6,,N/A,N/A,N/A,N/A,N/A,5,33,No Different than expected,1,0.5,1.7,,,N/A,5
